id,description,responses,Employee engagement index 2,My work ,Organisational objectives and purpose 3,My manager ,My team ,Learning and development ,Inclusion and fair treatment ,Resources and workload 3,Pay and benefits ,Leadership and managing change 3,B01. I am interested in my work ,B02. I am sufficiently challenged by my work ,B03. My work gives me a sense of personal accomplishment ,B04. I feel involved in the decisions that affect my work ,B05. I have a choice in deciding how I do my work,B06. I have a clear understanding of [my organisation's] objectives 4,B07. I understand how my work contributes to [my organisation's] objectives ,B08. My manager motivates me to be more effective in my job ,B09. My manager is considerate of my life outside work ,B10. My manager is open to my ideas ,B11. My manager helps me to understand how I contribute to [my organisation's] objectives ,"B12. Overall, I have confidence in the decisions made by my manager ",B13. My manager recognises when I have done my job well ,B14. I receive regular feedback on my performance ,B15. The feedback I receive helps me to improve my performance ,B16. I think that my performance is evaluated fairly ,B17. Poor performance is dealt with effectively in my team ,B18. The people in my team can be relied upon to help when things get difficult in my job ,B19. The people in my team work together to find ways to improve the service we provide ,B20. The people in my team are encouraged to come up with new and better ways of doing things ,B21. I am able to access the right learning and development opportunities when I need to ,B22. Learning and development activities I have completed in the past 12 months have helped to improve my performance ,B23. There are opportunities for me to develop my career in [my organisation] ,B24. Learning and development activities I have completed while working for [my organisation] are helping me to develop my career ,B25. I am treated fairly at work ,B26. I am treated with respect by the people I work with ,B27. I feel valued for the work I do ,"B28. I think that [my organisation] respects individual differences (e.g. cultures, working styles, backgrounds, ideas, etc)  ",B29. I get the information I need to do my job well ,B30. I have clear work objectives ,B31. I have the skills I need to do my job effectively ,B32. I have the tools I need to do my job effectively,B33. I have an acceptable workload,B34. I achieve a good balance between my work life and my private life,B35. I feel that my pay adequately reflects my performance ,B36. I am satisfied with the total benefits package ,B37. Compared to people doing a similar job in other organisations I feel my pay is reasonable ,B38. [Senior managers] in [my organisation] are sufficiently visible ,B39. I believe the actions of [senior managers] are consistent with [my organisation's] values ,B40. I believe that [the board has] a clear vision for the future of [my organisation] ,"B41. Overall, I have confidence in the decisions made by [my organisation's senior managers] ",B42. I feel that change is managed well in [my organisation] ,B43. When changes are made in [my organisation] they are usually for the better ,B44. [My organisation] keeps me informed about matters that affect me ,B45. I have the opportunity to contribute my views before decisions are made that affect me ,B46. I think it is safe to challenge the way things are done in [my organisation] ,B47. I am proud when I tell others I am part of [my organisation] ,B48. I would recommend [my organisation] as a great place to work ,B49. I feel a strong personal attachment to [my organisation] ,B50. [My organisation] inspires me to do the best in my job ,B51. [My organisation] motivates me to help it achieve its objectives,B52. I believe that [senior managers] in [my organisation] will take action on the results from this survey ,"B53. Where I work, I think effective action has been taken on the results of the last survey  ",B54. I am trusted to carry out my job effectively ,"B55. I believe I would be supported if I try a new idea, even if it may not work ","B56. In [my organisation], people are encouraged to speak up when they identify a serious policy or delivery risk",B57. I feel able to challenge inappropriate behaviour in the workplace,B58. My organisation is committed to creating a diverse and inclusive workplace,B59 [Senior managers] in [my organisation] actively role model the behaviours set out in the Civil Service Leadership Statement ,B60 My manager actively role models the behaviours set out in the Civil Service Leadership Statement,B61. I am aware of the Civil Service vision for 'A Brilliant Civil Service',B62. I understand how my work contributes to helping us become 'A Brilliant Civil Service',I want to leave [my organisation] as soon as possible ,I want to leave [my organisation] within the next 12 months ,I want to stay working for [my organisation] for at least the next year ,I want to stay working for [my organisation] for at least the next three years ,D01. Are you aware of the Civil Service Code? ,D02. Are you aware of how to raise a concern under the Civil Service Code? ,D03. Are you confident that if you raise a concern under the Civil Service Code in [your organisation] it would be investigated properly? ,"W01. Overall, how satisfied are you with your life nowadays? (% 7-10) 
(0=not at all satisfied, 10=completely satisfied) ","W02. Overall, to what extent do you think the things you do in your life are worthwhile? (% 7-10) 
(0=not at all worthwhile, 10=completely worthwhile) ","W03. Overall, how happy did you feel yesterday? (% 7-10) 
(0=not at all happy, 10=completely happy) ","W04. Overall, how anxious did you feel yesterday? (% 0-3) 
(0=not at all anxious, 10=completely anxious) ",E01. During the past 12 months have you personally experienced discrimination at work? ,E03. During the past 12 months have you personally experienced bullying or harassment at work? ,E05. Did you report the bullying and harassment you experienced?,"E06. In your opinion, has this issue been resolved?"
func_commercial,Commercial,8645,0.6,0.75,0.81,0.68,0.78,0.54,0.75,0.69,0.3,0.43,0.89,0.81,0.75,0.56,0.73,0.79,0.82,0.69,0.82,0.8,0.65,0.73,0.78,0.66,0.63,0.63,0.41,0.83,0.79,0.73,0.62,0.52,0.51,0.5,0.77,0.84,0.64,0.75,0.64,0.72,0.87,0.62,0.59,0.69,0.31,0.34,0.25,0.57,0.5,0.45,0.43,0.29,0.29,0.55,0.34,0.42,0.6,0.5,0.48,0.47,0.44,0.43,0.34,0.88,0.68,0.65,0.64,0.74,0.45,0.65,0.45,0.39,0.08,0.14,0.31,0.47,0.88,0.66,0.65,0.65,0.7,0.63,0.49,0.14,0.13,0.37,0.21
func_comms,Communications,13349,0.62,0.73,0.84,0.73,0.84,0.58,0.78,0.74,0.36,0.49,0.88,0.79,0.76,0.56,0.65,0.82,0.85,0.75,0.82,0.82,0.71,0.76,0.82,0.73,0.71,0.69,0.5,0.87,0.85,0.79,0.66,0.58,0.57,0.52,0.81,0.86,0.67,0.77,0.71,0.77,0.87,0.69,0.67,0.7,0.35,0.4,0.33,0.61,0.55,0.49,0.49,0.4,0.37,0.61,0.4,0.47,0.63,0.58,0.5,0.54,0.52,0.48,0.4,0.89,0.71,0.7,0.67,0.77,0.52,0.69,0.52,0.48,0.08,0.13,0.27,0.51,0.87,0.66,0.69,0.64,0.69,0.62,0.47,0.12,0.11,0.43,0.22
func_digital,Digital,13120,0.59,0.76,0.81,0.71,0.85,0.55,0.79,0.71,0.32,0.45,0.89,0.82,0.76,0.59,0.73,0.79,0.82,0.73,0.84,0.83,0.68,0.76,0.8,0.69,0.65,0.66,0.45,0.87,0.87,0.81,0.61,0.54,0.53,0.5,0.81,0.87,0.68,0.78,0.66,0.72,0.83,0.67,0.65,0.72,0.32,0.37,0.27,0.54,0.5,0.45,0.43,0.34,0.35,0.57,0.38,0.47,0.56,0.52,0.48,0.48,0.46,0.44,0.36,0.9,0.74,0.68,0.68,0.77,0.45,0.67,0.5,0.44,0.08,0.12,0.28,0.51,0.88,0.67,0.69,0.65,0.7,0.62,0.49,0.12,0.11,0.36,0.21
func_finance,Finance,12360,0.6,0.75,0.83,0.71,0.83,0.56,0.78,0.73,0.32,0.47,0.88,0.8,0.74,0.6,0.75,0.82,0.84,0.72,0.85,0.82,0.68,0.76,0.8,0.7,0.66,0.67,0.45,0.86,0.84,0.79,0.67,0.53,0.55,0.5,0.81,0.86,0.68,0.78,0.68,0.77,0.87,0.67,0.64,0.72,0.32,0.36,0.28,0.61,0.53,0.48,0.46,0.33,0.32,0.58,0.39,0.47,0.57,0.52,0.49,0.48,0.47,0.48,0.41,0.9,0.74,0.69,0.66,0.76,0.49,0.68,0.51,0.44,0.07,0.12,0.27,0.54,0.91,0.72,0.7,0.65,0.7,0.63,0.5,0.12,0.11,0.38,0.22
func_fedg,"Fraud, Error, Debts and Grants",9413,0.52,0.71,0.82,0.71,0.83,0.52,0.74,0.7,0.23,0.38,0.87,0.81,0.74,0.5,0.62,0.81,0.84,0.7,0.82,0.79,0.69,0.73,0.8,0.76,0.66,0.65,0.47,0.88,0.85,0.75,0.63,0.51,0.51,0.43,0.78,0.86,0.61,0.73,0.64,0.79,0.83,0.59,0.64,0.7,0.21,0.27,0.19,0.49,0.43,0.39,0.34,0.29,0.25,0.53,0.32,0.4,0.45,0.41,0.4,0.4,0.39,0.39,0.36,0.85,0.63,0.63,0.64,0.73,0.41,0.66,0.51,0.46,0.12,0.11,0.21,0.56,0.93,0.75,0.65,0.61,0.68,0.59,0.49,0.16,0.14,0.39,0.2
func_hr,HR,8550,0.62,0.79,0.83,0.71,0.84,0.58,0.79,0.72,0.38,0.48,0.9,0.82,0.78,0.64,0.8,0.82,0.85,0.72,0.84,0.83,0.68,0.76,0.8,0.68,0.65,0.66,0.46,0.86,0.85,0.8,0.67,0.55,0.56,0.53,0.81,0.87,0.69,0.78,0.7,0.76,0.89,0.7,0.6,0.68,0.37,0.42,0.34,0.62,0.52,0.5,0.47,0.35,0.35,0.61,0.42,0.47,0.65,0.56,0.55,0.51,0.48,0.5,0.41,0.9,0.75,0.68,0.7,0.78,0.47,0.68,0.55,0.48,0.08,0.13,0.28,0.52,0.92,0.76,0.73,0.66,0.71,0.63,0.5,0.12,0.12,0.38,0.21
func_ia,Internal Audit,2034,0.57,0.76,0.78,0.67,0.78,0.54,0.74,0.71,0.28,0.39,0.9,0.8,0.73,0.6,0.76,0.77,0.8,0.69,0.83,0.81,0.61,0.73,0.77,0.66,0.61,0.62,0.41,0.81,0.79,0.74,0.63,0.55,0.49,0.5,0.79,0.84,0.63,0.7,0.67,0.74,0.87,0.67,0.63,0.7,0.29,0.32,0.24,0.54,0.47,0.39,0.37,0.23,0.23,0.51,0.31,0.41,0.56,0.45,0.49,0.41,0.38,0.39,0.32,0.89,0.7,0.62,0.7,0.71,0.41,0.64,0.42,0.33,0.1,0.11,0.26,0.53,0.91,0.71,0.64,0.62,0.69,0.6,0.49,0.15,0.12,0.43,0.21
func_legal,Legal,12673,0.58,0.75,0.82,0.69,0.79,0.51,0.75,0.71,0.23,0.42,0.91,0.84,0.79,0.53,0.66,0.81,0.83,0.7,0.82,0.78,0.65,0.74,0.78,0.68,0.64,0.66,0.39,0.85,0.81,0.71,0.63,0.54,0.46,0.43,0.78,0.85,0.64,0.73,0.7,0.79,0.89,0.64,0.58,0.66,0.22,0.27,0.2,0.56,0.53,0.44,0.43,0.31,0.27,0.54,0.34,0.39,0.57,0.47,0.51,0.45,0.43,0.46,0.38,0.89,0.64,0.63,0.63,0.73,0.47,0.65,0.39,0.36,0.09,0.12,0.26,0.53,0.9,0.69,0.67,0.64,0.71,0.62,0.47,0.13,0.11,0.36,0.2
func_project,Project Delivery,26490,0.6,0.78,0.83,0.7,0.82,0.58,0.79,0.7,0.32,0.47,0.91,0.82,0.77,0.63,0.79,0.81,0.84,0.72,0.86,0.84,0.67,0.77,0.81,0.68,0.65,0.65,0.4,0.85,0.83,0.77,0.64,0.56,0.57,0.55,0.82,0.87,0.69,0.77,0.66,0.73,0.85,0.66,0.61,0.69,0.33,0.36,0.27,0.61,0.54,0.46,0.47,0.32,0.32,0.61,0.39,0.48,0.61,0.54,0.49,0.47,0.45,0.49,0.39,0.89,0.73,0.7,0.69,0.77,0.49,0.69,0.46,0.38,0.07,0.13,0.31,0.48,0.91,0.68,0.7,0.66,0.72,0.63,0.5,0.13,0.11,0.37,0.21
func_property,Property,3332,0.59,0.75,0.79,0.68,0.79,0.5,0.74,0.69,0.27,0.41,0.88,0.8,0.74,0.56,0.74,0.77,0.81,0.68,0.8,0.79,0.65,0.73,0.77,0.66,0.62,0.64,0.44,0.84,0.81,0.72,0.61,0.5,0.45,0.45,0.79,0.83,0.63,0.73,0.64,0.73,0.86,0.65,0.59,0.68,0.27,0.3,0.24,0.54,0.47,0.43,0.39,0.3,0.28,0.54,0.34,0.41,0.57,0.48,0.53,0.45,0.43,0.41,0.33,0.87,0.66,0.62,0.64,0.73,0.43,0.63,0.43,0.4,0.07,0.1,0.25,0.57,0.86,0.66,0.64,0.63,0.69,0.62,0.47,0.13,0.13,0.37,0.18
func_security,Security,10077,0.58,0.7,0.76,0.62,0.74,0.5,0.7,0.66,0.26,0.37,0.88,0.78,0.73,0.51,0.6,0.75,0.78,0.64,0.7,0.72,0.59,0.67,0.72,0.58,0.56,0.57,0.41,0.8,0.75,0.66,0.55,0.49,0.49,0.45,0.73,0.8,0.58,0.67,0.63,0.71,0.84,0.62,0.58,0.61,0.26,0.28,0.24,0.49,0.46,0.37,0.37,0.28,0.25,0.45,0.31,0.37,0.59,0.45,0.52,0.45,0.41,0.34,0.3,0.86,0.6,0.57,0.68,0.68,0.4,0.57,0.37,0.35,0.11,0.11,0.21,0.58,0.81,0.65,0.57,0.63,0.69,0.62,0.52,0.16,0.14,0.37,0.17
func_none,None of these,164883,0.57,0.72,0.81,0.69,0.81,0.52,0.75,0.7,0.29,0.41,0.88,0.8,0.74,0.53,0.66,0.79,0.82,0.7,0.81,0.79,0.66,0.73,0.78,0.69,0.64,0.65,0.44,0.86,0.83,0.75,0.61,0.52,0.51,0.45,0.79,0.86,0.64,0.73,0.67,0.76,0.85,0.63,0.62,0.68,0.28,0.33,0.26,0.53,0.48,0.42,0.4,0.31,0.29,0.54,0.34,0.42,0.54,0.47,0.48,0.45,0.43,0.43,0.37,0.88,0.67,0.65,0.65,0.73,0.44,0.65,0.45,0.4,0.1,0.12,0.25,0.53,0.9,0.69,0.66,0.64,0.69,0.61,0.5,0.13,0.12,0.38,0.2
d2_not,Not on a development scheme ,239054,0.57,0.72,0.8,0.68,0.81,0.51,0.75,0.7,0.28,0.41,0.88,0.79,0.74,0.53,0.67,0.79,0.81,0.69,0.81,0.79,0.65,0.73,0.78,0.68,0.63,0.64,0.42,0.85,0.82,0.74,0.61,0.5,0.5,0.44,0.78,0.85,0.63,0.73,0.66,0.75,0.85,0.63,0.61,0.69,0.28,0.32,0.25,0.53,0.48,0.42,0.4,0.3,0.28,0.53,0.33,0.41,0.54,0.46,0.47,0.44,0.42,0.41,0.36,0.88,0.67,0.64,0.65,0.73,0.43,0.64,0.44,0.39,0.1,0.12,0.25,0.53,0.89,0.68,0.66,0.63,0.69,0.61,0.49,0.13,0.12,0.38,0.2
d2_cfs,Currently on Civil Service Fast Stream schemes,2316,0.69,0.8,0.83,0.76,0.86,0.69,0.86,0.76,0.4,0.6,0.92,0.83,0.8,0.65,0.8,0.82,0.83,0.81,0.87,0.89,0.72,0.86,0.84,0.72,0.73,0.74,0.38,0.89,0.87,0.82,0.72,0.63,0.74,0.65,0.9,0.92,0.8,0.83,0.75,0.75,0.83,0.71,0.72,0.76,0.41,0.43,0.35,0.75,0.7,0.53,0.66,0.48,0.46,0.67,0.47,0.63,0.74,0.76,0.51,0.64,0.64,0.63,0.35,0.91,0.79,0.76,0.72,0.82,0.67,0.78,0.66,0.5,0.06,0.24,0.43,0.27,0.91,0.47,0.79,0.73,0.74,0.66,0.45,0.08,0.08,0.39,0.27
d2_cos,Currently on Other development scheme ,12867,0.68,0.79,0.87,0.76,0.86,0.76,0.83,0.76,0.4,0.56,0.92,0.83,0.82,0.63,0.74,0.86,0.88,0.79,0.85,0.85,0.74,0.81,0.84,0.75,0.74,0.74,0.52,0.9,0.87,0.81,0.78,0.77,0.74,0.74,0.86,0.9,0.74,0.82,0.76,0.8,0.88,0.72,0.68,0.72,0.39,0.44,0.35,0.68,0.64,0.54,0.58,0.44,0.45,0.67,0.46,0.57,0.72,0.69,0.58,0.62,0.61,0.57,0.45,0.91,0.76,0.77,0.74,0.83,0.6,0.76,0.59,0.53,0.05,0.11,0.28,0.56,0.9,0.67,0.75,0.68,0.73,0.64,0.49,0.12,0.1,0.45,0.29
d2_pfs,Previously on Civil Service Fast Stream,6371,0.65,0.83,0.86,0.74,0.87,0.64,0.83,0.71,0.35,0.55,0.93,0.87,0.82,0.71,0.82,0.84,0.87,0.77,0.86,0.88,0.71,0.81,0.83,0.67,0.67,0.69,0.5,0.9,0.88,0.84,0.66,0.62,0.66,0.6,0.86,0.9,0.76,0.79,0.75,0.78,0.89,0.68,0.56,0.62,0.37,0.39,0.3,0.71,0.63,0.44,0.57,0.4,0.4,0.66,0.51,0.6,0.69,0.64,0.58,0.55,0.54,0.64,0.51,0.9,0.78,0.73,0.76,0.79,0.6,0.75,0.54,0.42,0.07,0.18,0.4,0.35,0.96,0.77,0.8,0.7,0.75,0.65,0.47,0.1,0.09,0.38,0.21
d2_pos,Previously on Other development scheme,21049,0.61,0.79,0.86,0.72,0.84,0.63,0.79,0.71,0.31,0.49,0.91,0.84,0.79,0.64,0.77,0.85,0.87,0.74,0.85,0.84,0.71,0.78,0.81,0.71,0.67,0.67,0.48,0.87,0.85,0.8,0.67,0.63,0.6,0.61,0.81,0.87,0.69,0.78,0.7,0.77,0.88,0.65,0.59,0.67,0.31,0.36,0.27,0.63,0.56,0.5,0.49,0.35,0.36,0.62,0.42,0.51,0.62,0.54,0.56,0.51,0.49,0.54,0.47,0.89,0.74,0.7,0.71,0.78,0.53,0.72,0.55,0.46,0.08,0.12,0.29,0.51,0.95,0.76,0.73,0.67,0.73,0.64,0.5,0.14,0.12,0.38,0.21
sx_male,Male  ,121010,0.57,0.74,0.79,0.7,0.81,0.53,0.77,0.7,0.27,0.42,0.88,0.8,0.74,0.57,0.7,0.77,0.81,0.71,0.82,0.81,0.65,0.75,0.79,0.68,0.63,0.65,0.45,0.86,0.82,0.75,0.61,0.52,0.52,0.48,0.8,0.87,0.65,0.75,0.67,0.74,0.86,0.63,0.61,0.68,0.27,0.3,0.23,0.54,0.5,0.41,0.41,0.3,0.29,0.55,0.36,0.45,0.56,0.48,0.48,0.44,0.42,0.42,0.34,0.88,0.69,0.65,0.71,0.75,0.45,0.65,0.43,0.36,0.09,0.13,0.28,0.5,0.89,0.68,0.67,0.62,0.67,0.6,0.5,0.12,0.1,0.34,0.18
sx_female,Female  ,140398,0.61,0.76,0.85,0.72,0.84,0.58,0.79,0.74,0.34,0.47,0.91,0.82,0.78,0.57,0.7,0.84,0.86,0.73,0.84,0.82,0.71,0.76,0.81,0.72,0.69,0.69,0.45,0.88,0.85,0.79,0.67,0.57,0.56,0.5,0.82,0.88,0.69,0.78,0.71,0.8,0.87,0.68,0.65,0.73,0.33,0.39,0.31,0.6,0.54,0.49,0.47,0.37,0.34,0.59,0.38,0.45,0.61,0.54,0.52,0.52,0.5,0.49,0.43,0.9,0.71,0.7,0.66,0.77,0.5,0.7,0.5,0.47,0.07,0.1,0.24,0.58,0.9,0.7,0.7,0.68,0.74,0.65,0.5,0.12,0.11,0.45,0.25
sx_other,I identify in another way,573,0.44,0.57,0.65,0.59,0.69,0.4,0.61,0.58,0.2,0.28,0.72,0.64,0.55,0.39,0.54,0.62,0.67,0.62,0.74,0.71,0.52,0.65,0.71,0.61,0.54,0.51,0.33,0.77,0.72,0.59,0.47,0.41,0.38,0.35,0.65,0.73,0.48,0.58,0.52,0.61,0.77,0.48,0.51,0.56,0.2,0.23,0.17,0.39,0.31,0.25,0.25,0.2,0.19,0.38,0.21,0.32,0.35,0.35,0.33,0.29,0.28,0.28,0.24,0.76,0.55,0.49,0.55,0.56,0.28,0.53,0.33,0.26,0.23,0.18,0.27,0.32,0.84,0.56,0.47,0.41,0.43,0.43,0.4,0.29,0.27,0.38,0.18
gh_cis,Cisgender,254160,0.6,0.75,0.82,0.71,0.83,0.56,0.78,0.72,0.31,0.45,0.89,0.81,0.77,0.57,0.7,0.81,0.84,0.72,0.83,0.82,0.68,0.76,0.81,0.7,0.66,0.67,0.45,0.87,0.84,0.77,0.64,0.55,0.54,0.49,0.81,0.87,0.67,0.77,0.69,0.77,0.86,0.66,0.64,0.7,0.31,0.35,0.27,0.57,0.52,0.45,0.44,0.34,0.32,0.57,0.37,0.46,0.59,0.52,0.51,0.48,0.46,0.46,0.39,0.89,0.71,0.68,0.68,0.77,0.48,0.68,0.47,0.42,0.08,0.12,0.26,0.54,0.89,0.69,0.69,0.66,0.71,0.63,0.5,0.12,0.11,0.4,0.22
gh_trans,Transgender,509,0.54,0.66,0.76,0.65,0.78,0.49,0.71,0.63,0.27,0.39,0.83,0.75,0.68,0.45,0.6,0.74,0.78,0.68,0.76,0.74,0.65,0.69,0.74,0.65,0.61,0.6,0.41,0.83,0.79,0.71,0.6,0.5,0.45,0.41,0.75,0.84,0.56,0.7,0.6,0.69,0.79,0.57,0.55,0.59,0.25,0.32,0.24,0.5,0.44,0.37,0.36,0.34,0.3,0.48,0.32,0.41,0.5,0.46,0.45,0.41,0.39,0.41,0.35,0.83,0.64,0.6,0.61,0.71,0.42,0.64,0.43,0.39,0.14,0.11,0.26,0.49,0.88,0.65,0.62,0.56,0.6,0.53,0.41,0.21,0.19,0.42,0.21
gd_cisman,Cisgender man,118044,0.58,0.74,0.79,0.7,0.81,0.53,0.77,0.7,0.27,0.43,0.88,0.8,0.75,0.57,0.7,0.77,0.81,0.71,0.82,0.81,0.66,0.75,0.8,0.68,0.63,0.65,0.45,0.86,0.83,0.75,0.61,0.52,0.52,0.48,0.8,0.87,0.66,0.75,0.67,0.74,0.86,0.63,0.61,0.68,0.27,0.3,0.23,0.54,0.5,0.41,0.41,0.3,0.29,0.55,0.36,0.46,0.56,0.48,0.48,0.44,0.42,0.42,0.34,0.88,0.7,0.65,0.71,0.76,0.45,0.65,0.43,0.36,0.09,0.13,0.28,0.5,0.89,0.68,0.68,0.63,0.68,0.6,0.51,0.12,0.1,0.33,0.18
gd_ciswoman,Cisgender woman,136116,0.61,0.76,0.85,0.72,0.84,0.58,0.79,0.74,0.35,0.47,0.91,0.82,0.79,0.57,0.7,0.85,0.86,0.74,0.84,0.82,0.71,0.76,0.81,0.72,0.69,0.69,0.45,0.88,0.85,0.79,0.67,0.57,0.56,0.5,0.82,0.88,0.69,0.78,0.71,0.8,0.87,0.68,0.65,0.73,0.34,0.39,0.31,0.6,0.54,0.49,0.47,0.37,0.34,0.59,0.38,0.46,0.61,0.54,0.53,0.52,0.5,0.5,0.43,0.9,0.72,0.71,0.66,0.77,0.51,0.7,0.5,0.47,0.07,0.1,0.25,0.58,0.9,0.7,0.71,0.68,0.74,0.65,0.5,0.12,0.11,0.45,0.26
gd_transman,Transgender man,207,0.55,0.66,0.73,0.65,0.77,0.48,0.72,0.62,0.31,0.4,0.84,0.75,0.7,0.42,0.58,0.73,0.74,0.67,0.75,0.74,0.62,0.66,0.75,0.66,0.61,0.59,0.38,0.8,0.79,0.71,0.57,0.48,0.47,0.41,0.77,0.87,0.53,0.71,0.59,0.65,0.77,0.6,0.54,0.57,0.3,0.35,0.28,0.5,0.44,0.39,0.36,0.36,0.3,0.49,0.34,0.4,0.5,0.48,0.44,0.43,0.4,0.42,0.37,0.85,0.63,0.62,0.6,0.73,0.44,0.62,0.39,0.33,0.14,0.13,0.27,0.47,0.9,0.64,0.64,0.58,0.61,0.55,0.42,0.18,0.13,0.31,0.19
gd_transwoman,Transgender woman,283,0.54,0.67,0.78,0.66,0.78,0.49,0.71,0.64,0.25,0.39,0.83,0.75,0.66,0.48,0.61,0.75,0.81,0.7,0.77,0.73,0.67,0.71,0.74,0.64,0.61,0.61,0.45,0.85,0.8,0.71,0.61,0.51,0.43,0.39,0.74,0.82,0.58,0.71,0.6,0.72,0.79,0.55,0.54,0.6,0.23,0.3,0.22,0.5,0.45,0.36,0.35,0.34,0.31,0.47,0.31,0.42,0.49,0.46,0.45,0.41,0.39,0.42,0.34,0.82,0.64,0.58,0.6,0.7,0.42,0.65,0.46,0.41,0.14,0.1,0.24,0.52,0.86,0.65,0.61,0.55,0.59,0.52,0.4,0.23,0.22,0.46,0.24
a_1634,Aged 16-34  ,63121,0.62,0.71,0.81,0.73,0.82,0.61,0.8,0.73,0.36,0.49,0.87,0.75,0.72,0.54,0.68,0.8,0.82,0.75,0.85,0.83,0.68,0.78,0.81,0.7,0.7,0.7,0.44,0.87,0.83,0.76,0.65,0.59,0.63,0.57,0.84,0.88,0.67,0.81,0.7,0.76,0.87,0.69,0.66,0.73,0.35,0.41,0.32,0.64,0.58,0.45,0.51,0.37,0.38,0.59,0.38,0.5,0.67,0.64,0.46,0.53,0.52,0.48,0.34,0.91,0.72,0.74,0.68,0.79,0.54,0.7,0.44,0.4,0.08,0.16,0.34,0.43,0.83,0.53,0.68,0.65,0.67,0.6,0.47,0.12,0.1,0.44,0.25
a_3544,Aged 35-44  ,62132,0.61,0.76,0.83,0.72,0.83,0.57,0.79,0.72,0.33,0.47,0.9,0.82,0.77,0.6,0.73,0.82,0.84,0.74,0.85,0.84,0.7,0.77,0.81,0.71,0.68,0.68,0.46,0.87,0.85,0.79,0.64,0.56,0.57,0.52,0.82,0.87,0.69,0.78,0.69,0.77,0.86,0.65,0.62,0.7,0.32,0.37,0.28,0.6,0.54,0.47,0.46,0.35,0.33,0.59,0.4,0.48,0.61,0.54,0.53,0.5,0.48,0.48,0.41,0.9,0.73,0.7,0.69,0.77,0.5,0.69,0.45,0.41,0.07,0.11,0.27,0.54,0.9,0.69,0.71,0.65,0.71,0.63,0.48,0.13,0.1,0.4,0.21
a_4554,Aged 45-54 ,80679,0.58,0.77,0.83,0.71,0.83,0.54,0.77,0.71,0.3,0.44,0.9,0.84,0.78,0.6,0.71,0.82,0.84,0.72,0.82,0.81,0.69,0.75,0.8,0.71,0.65,0.67,0.46,0.87,0.84,0.78,0.64,0.54,0.52,0.47,0.8,0.87,0.67,0.75,0.68,0.78,0.86,0.65,0.62,0.69,0.3,0.33,0.26,0.55,0.5,0.46,0.42,0.33,0.3,0.57,0.37,0.44,0.55,0.47,0.53,0.47,0.44,0.46,0.42,0.89,0.71,0.65,0.69,0.75,0.46,0.67,0.48,0.43,0.08,0.09,0.2,0.63,0.92,0.75,0.7,0.65,0.71,0.63,0.51,0.13,0.11,0.39,0.21
a_55p,Aged 55+,48442,0.57,0.75,0.82,0.69,0.82,0.5,0.77,0.72,0.26,0.4,0.9,0.84,0.79,0.55,0.68,0.81,0.84,0.69,0.8,0.79,0.66,0.73,0.8,0.7,0.62,0.65,0.45,0.87,0.84,0.76,0.64,0.49,0.45,0.4,0.8,0.88,0.67,0.73,0.68,0.79,0.87,0.65,0.65,0.71,0.25,0.3,0.22,0.49,0.46,0.43,0.37,0.3,0.25,0.54,0.34,0.41,0.51,0.42,0.5,0.44,0.41,0.42,0.39,0.88,0.67,0.62,0.69,0.74,0.42,0.65,0.5,0.44,0.09,0.11,0.23,0.57,0.92,0.77,0.68,0.68,0.74,0.66,0.54,0.11,0.1,0.37,0.22
eh_white,White ,233194,0.58,0.75,0.82,0.71,0.83,0.55,0.78,0.71,0.31,0.44,0.89,0.81,0.76,0.57,0.7,0.81,0.83,0.72,0.83,0.82,0.68,0.76,0.8,0.7,0.65,0.67,0.44,0.87,0.84,0.77,0.64,0.54,0.54,0.48,0.81,0.87,0.66,0.77,0.68,0.77,0.86,0.64,0.63,0.7,0.31,0.35,0.27,0.56,0.51,0.44,0.43,0.32,0.3,0.56,0.36,0.45,0.57,0.49,0.49,0.47,0.44,0.45,0.38,0.89,0.71,0.68,0.69,0.77,0.47,0.67,0.46,0.4,0.08,0.12,0.26,0.54,0.91,0.7,0.7,0.66,0.71,0.62,0.5,0.12,0.1,0.39,0.22
eh_bame,Ethnic Minority,29420,0.65,0.74,0.84,0.71,0.81,0.58,0.76,0.75,0.29,0.5,0.89,0.78,0.77,0.58,0.67,0.82,0.85,0.73,0.78,0.78,0.69,0.73,0.79,0.71,0.72,0.66,0.5,0.85,0.82,0.76,0.65,0.59,0.55,0.54,0.77,0.84,0.69,0.73,0.73,0.8,0.87,0.71,0.66,0.71,0.3,0.31,0.26,0.63,0.55,0.5,0.49,0.42,0.39,0.62,0.41,0.44,0.69,0.62,0.56,0.58,0.56,0.5,0.41,0.89,0.65,0.66,0.63,0.71,0.52,0.67,0.52,0.53,0.09,0.13,0.26,0.53,0.79,0.59,0.61,0.63,0.71,0.63,0.46,0.16,0.13,0.43,0.2
