id,description,respondents,Employee engagement index 2,My work ,Organisational objectives and purpose ,My manager ,My team ,Learning and development ,Inclusion and fair treatment ,Resources and workload ,Pay and benefits ,Leadership and managing change ,B01. I am interested in my work ,B02. I am sufficiently challenged by my work ,B03. My work gives me a sense of personal accomplishment ,B04. I feel involved in the decisions that affect my work ,B05. I have a choice in deciding how I do my work,B06. I have a clear understanding of [my organisation's] purpose 3,B07. I have a clear understanding of [my organisation's] objectives ,B08. I understand how my work contributes to [my organisation's] objectives ,B09. My manager motivates me to be more effective in my job ,B10. My manager is considerate of my life outside work ,B11. My manager is open to my ideas ,B12. My manager helps me to understand how I contribute to [my organisation's] objectives ,"B13. Overall, I have confidence in the decisions made by my manager ",B14. My manager recognises when I have done my job well ,B15. I receive regular feedback on my performance ,B16. The feedback I receive helps me to improve my performance ,B17. I think that my performance is evaluated fairly ,B18. Poor performance is dealt with effectively in my team ,B19. The people in my team can be relied upon to help when things get difficult in my job ,B20. The people in my team work together to find ways to improve the service we provide ,B21. The people in my team are encouraged to come up with new and better ways of doing things ,B22. I am able to access the right learning and development opportunities when I need to ,B23. Learning and development activities I have completed in the past 12 months have helped to improve my performance ,B24. There are opportunities for me to develop my career in [my organisation] ,B25. Learning and development activities I have completed while working for [my organisation] are helping me to develop my career ,B26. I am treated fairly at work ,B27. I am treated with respect by the people I work with ,B28. I feel valued for the work I do ,"B29. I think that [my organisation] respects individual differences (e.g. cultures, working styles, backgrounds, ideas, etc)  ","B30. In my job, I am clear what is expected of me ",B31. I get the information I need to do my job well ,B32. I have clear work objectives ,B33. I have the skills I need to do my job effectively ,B34. I have the tools I need to do my job effectively,B35. I have an acceptable workload,B36. I achieve a good balance between my work life and my private life,B37. I feel that my pay adequately reflects my performance ,B38. I am satisfied with the total benefits package ,B39. Compared to people doing a similar job in other organisations I feel my pay is reasonable ,B40. I feel that [my organisation] as a whole is managed well ,B41. [Senior managers] in [my organisation] are sufficiently visible ,B42. I believe the actions of [senior managers] are consistent with [my organisation's] values ,B43. I believe that [the board has] a clear vision for the future of [my organisation] ,"B44. Overall, I have confidence in the decisions made by [my organisation's senior managers] ",B45. I feel that change is managed well in [my organisation] ,B46. When changes are made in [my organisation] they are usually for the better ,B47. [My organisation] keeps me informed about matters that affect me ,B48. I have the opportunity to contribute my views before decisions are made that affect me ,B49. I think it is safe to challenge the way things are done in [my organisation] ,B50. I am proud when I tell others I am part of [my organisation] ,B51. I would recommend [my organisation] as a great place to work ,B52. I feel a strong personal attachment to [my organisation] ,B53. [My organisation] inspires me to do the best in my job ,B54. [My organisation] motivates me to help it achieve its objectives,B55. I believe that [senior managers] in [my organisation] will take action on the results from this survey ,B56. I believe that managers where I work will take action on the results from this survey ,"B57. Where I work, I think effective action has been taken on the results of the last survey  ",B58. I am trusted to carry out my job effectively ,"B59. I believe I would be supported if I try a new idea, even if it may not work ","B60. When I talk about [my organisation] I say ""we"" rather than ""they” ",B61. I have some really good friendships at work ,B62 [Senior managers] in [my organisation] actively role model the behaviours set out in the Civil Service Leadership Statement ,B63 My manager actively role models the behaviours set out in the Civil Service Leadership Statement,I want to leave [my organisation] as soon as possible ,I want to leave [my organisation] within the next 12 months ,I want to stay working for [my organisation] for at least the next year ,I want to stay working for [my organisation] for at least the next three years ,D01. Are you aware of the Civil Service Code? ,D02. Are you aware of how to raise a concern under the Civil Service Code? ,D03. Are you confident that if you raise a concern under the Civil Service Code in [your organisation] it would be investigated properly? ,"W01. Overall, how satisfied are you with your life nowadays? (% 7-10) 
(0=not at all satisfied, 10=completely satisfied) ","W02. Overall, to what extent do you think the things you do in your life are worthwhile? (% 7-10) 
(0=not at all worthwhile, 10=completely worthwhile) ","W03. Overall, how happy did you feel yesterday? (% 7-10) 
(0=not at all happy, 10=completely happy) ","W04. Overall, how anxious did you feel yesterday? (% 0-3) 
(0=not at all anxious, 10=completely anxious) ",E01. During the past 12 months have you personally experienced discrimination at work? ,E03. During the past 12 months have you personally experienced bullying or harassment at work? ,E05. Did you report the bullying and harassment you experienced?,"E06. In your opinion, has this issue been resolved?"
d1_not,Not on a development scheme,255432,0.56,0.72,0.81,0.67,0.8,0.51,0.74,0.71,0.3,0.39,0.88,0.8,0.74,0.53,0.66,0.83,0.78,0.81,0.68,0.79,0.78,0.65,0.71,0.77,0.68,0.62,0.62,0.43,0.85,0.82,0.74,0.61,0.51,0.49,0.44,0.77,0.85,0.62,0.72,0.83,0.65,0.75,0.85,0.63,0.59,0.67,0.31,0.33,0.27,0.4,0.48,0.44,0.41,0.37,0.3,0.27,0.53,0.33,0.4,0.52,0.44,0.47,0.43,0.41,0.41,0.53,0.36,0.87,0.66,0.64,0.81,0.4,0.61,0.1,0.12,0.25,0.53,0.9,0.69,0.65,0.64,0.7,0.62,0.5,0.13,0.12,0.35,0.21
d1_fs,Civil Service Fast Stream schemes ,2705,0.67,0.78,0.81,0.75,0.85,0.7,0.86,0.76,0.44,0.56,0.9,0.8,0.79,0.62,0.78,0.86,0.78,0.81,0.79,0.87,0.87,0.7,0.84,0.84,0.73,0.73,0.73,0.42,0.89,0.85,0.8,0.71,0.65,0.76,0.66,0.9,0.91,0.78,0.83,0.8,0.74,0.74,0.85,0.73,0.7,0.76,0.46,0.48,0.39,0.61,0.67,0.63,0.48,0.61,0.45,0.43,0.67,0.46,0.57,0.73,0.72,0.47,0.61,0.59,0.59,0.68,0.36,0.9,0.78,0.77,0.73,0.6,0.75,0.06,0.21,0.41,0.32,0.91,0.52,0.77,0.7,0.71,0.64,0.48,0.09,0.07,0.35,0.26
d1_oth,Other development scheme ,10150,0.66,0.78,0.87,0.75,0.85,0.76,0.82,0.76,0.41,0.54,0.92,0.82,0.81,0.62,0.75,0.89,0.85,0.87,0.78,0.84,0.84,0.73,0.8,0.83,0.73,0.73,0.71,0.5,0.89,0.86,0.81,0.78,0.77,0.74,0.75,0.86,0.89,0.74,0.81,0.86,0.73,0.8,0.87,0.71,0.65,0.71,0.41,0.44,0.37,0.57,0.63,0.59,0.53,0.55,0.43,0.44,0.67,0.45,0.55,0.69,0.66,0.56,0.6,0.58,0.56,0.66,0.44,0.9,0.75,0.76,0.82,0.56,0.73,0.05,0.1,0.28,0.56,0.91,0.67,0.74,0.69,0.73,0.65,0.51,0.11,0.1,0.42,0.28
sx_male,Male  ,114893,0.56,0.73,0.79,0.68,0.8,0.52,0.75,0.71,0.28,0.4,0.87,0.8,0.74,0.56,0.68,0.81,0.76,0.8,0.69,0.8,0.8,0.64,0.73,0.78,0.67,0.62,0.63,0.44,0.85,0.82,0.74,0.6,0.51,0.51,0.47,0.79,0.86,0.64,0.73,0.83,0.66,0.74,0.85,0.62,0.59,0.65,0.29,0.3,0.24,0.4,0.47,0.45,0.4,0.38,0.29,0.27,0.54,0.35,0.43,0.53,0.45,0.47,0.42,0.4,0.4,0.52,0.33,0.87,0.68,0.65,0.77,0.4,0.6,0.1,0.13,0.27,0.51,0.9,0.68,0.66,0.62,0.68,0.61,0.51,0.12,0.1,0.32,0.19
sx_female,Female  ,127408,0.6,0.75,0.85,0.72,0.84,0.57,0.78,0.75,0.37,0.45,0.9,0.82,0.78,0.56,0.68,0.87,0.83,0.85,0.73,0.82,0.81,0.7,0.75,0.81,0.72,0.68,0.67,0.46,0.87,0.85,0.79,0.67,0.57,0.55,0.49,0.82,0.88,0.68,0.77,0.87,0.7,0.8,0.86,0.68,0.64,0.72,0.37,0.4,0.33,0.48,0.54,0.49,0.47,0.43,0.36,0.32,0.58,0.37,0.44,0.59,0.51,0.52,0.5,0.48,0.47,0.6,0.43,0.9,0.7,0.68,0.86,0.47,0.67,0.07,0.1,0.23,0.59,0.91,0.69,0.7,0.69,0.75,0.66,0.51,0.12,0.11,0.43,0.26
a_1634,Aged 16-34  ,55503,0.62,0.71,0.82,0.72,0.82,0.61,0.8,0.75,0.38,0.47,0.87,0.75,0.72,0.53,0.67,0.85,0.79,0.82,0.74,0.83,0.82,0.68,0.78,0.81,0.7,0.69,0.69,0.44,0.87,0.83,0.76,0.66,0.6,0.63,0.57,0.84,0.88,0.67,0.8,0.84,0.7,0.76,0.87,0.69,0.66,0.72,0.38,0.42,0.35,0.5,0.57,0.54,0.44,0.48,0.37,0.37,0.59,0.38,0.48,0.66,0.61,0.47,0.52,0.51,0.46,0.57,0.34,0.9,0.71,0.68,0.82,0.5,0.67,0.07,0.15,0.33,0.44,0.84,0.54,0.68,0.66,0.69,0.62,0.5,0.11,0.09,0.42,0.26
a_3544,Aged 35-44  ,58450,0.59,0.75,0.83,0.71,0.83,0.56,0.78,0.73,0.34,0.44,0.89,0.81,0.76,0.58,0.71,0.85,0.8,0.83,0.73,0.83,0.83,0.69,0.76,0.81,0.7,0.67,0.66,0.46,0.86,0.84,0.78,0.63,0.56,0.55,0.51,0.81,0.87,0.67,0.76,0.84,0.68,0.76,0.86,0.65,0.61,0.69,0.35,0.38,0.3,0.46,0.54,0.49,0.45,0.43,0.34,0.32,0.58,0.38,0.45,0.59,0.51,0.52,0.48,0.46,0.46,0.58,0.4,0.89,0.71,0.69,0.82,0.45,0.65,0.08,0.11,0.26,0.55,0.9,0.69,0.7,0.66,0.72,0.64,0.5,0.13,0.1,0.39,0.24
a_4554,Aged 45-54 ,78013,0.57,0.76,0.83,0.69,0.82,0.53,0.76,0.72,0.31,0.41,0.9,0.84,0.78,0.58,0.69,0.84,0.81,0.84,0.7,0.8,0.8,0.67,0.73,0.79,0.7,0.64,0.64,0.46,0.87,0.84,0.77,0.63,0.54,0.51,0.46,0.79,0.86,0.65,0.73,0.85,0.68,0.77,0.85,0.64,0.59,0.67,0.32,0.33,0.28,0.42,0.48,0.45,0.44,0.39,0.31,0.28,0.56,0.35,0.42,0.53,0.44,0.51,0.45,0.42,0.43,0.56,0.41,0.88,0.69,0.66,0.82,0.41,0.63,0.09,0.09,0.19,0.63,0.93,0.75,0.68,0.65,0.72,0.64,0.51,0.12,0.11,0.36,0.21
a_55p,Aged 55+,43272,0.55,0.74,0.81,0.68,0.82,0.48,0.75,0.73,0.27,0.37,0.9,0.83,0.78,0.52,0.65,0.83,0.79,0.82,0.68,0.78,0.77,0.64,0.71,0.79,0.7,0.61,0.63,0.45,0.87,0.83,0.75,0.63,0.48,0.43,0.38,0.78,0.87,0.64,0.71,0.86,0.68,0.78,0.86,0.64,0.62,0.69,0.28,0.3,0.24,0.38,0.42,0.41,0.4,0.34,0.28,0.24,0.53,0.32,0.38,0.48,0.39,0.48,0.41,0.39,0.4,0.53,0.38,0.87,0.65,0.63,0.81,0.38,0.61,0.1,0.11,0.23,0.55,0.93,0.76,0.66,0.68,0.74,0.67,0.54,0.11,0.1,0.35,0.23
eh_white,White ,220419,0.57,0.74,0.82,0.69,0.82,0.54,0.77,0.72,0.32,0.41,0.89,0.81,0.75,0.55,0.68,0.84,0.8,0.82,0.7,0.81,0.8,0.66,0.74,0.79,0.69,0.64,0.65,0.44,0.86,0.83,0.76,0.63,0.54,0.52,0.47,0.8,0.87,0.65,0.75,0.84,0.67,0.76,0.85,0.64,0.61,0.68,0.33,0.36,0.29,0.42,0.49,0.46,0.42,0.39,0.31,0.29,0.55,0.35,0.43,0.54,0.46,0.48,0.45,0.42,0.42,0.56,0.38,0.88,0.69,0.65,0.82,0.42,0.63,0.09,0.12,0.25,0.55,0.91,0.7,0.69,0.66,0.71,0.63,0.51,0.12,0.11,0.36,0.23
eh_bame,BAME  ,25106,0.65,0.74,0.84,0.71,0.81,0.58,0.76,0.77,0.31,0.49,0.89,0.79,0.77,0.58,0.66,0.84,0.81,0.86,0.74,0.76,0.77,0.7,0.72,0.79,0.71,0.72,0.65,0.52,0.84,0.82,0.76,0.65,0.6,0.55,0.54,0.77,0.84,0.69,0.74,0.86,0.74,0.8,0.87,0.72,0.66,0.71,0.33,0.33,0.29,0.53,0.59,0.53,0.5,0.48,0.43,0.39,0.62,0.41,0.43,0.69,0.61,0.57,0.58,0.56,0.5,0.57,0.43,0.88,0.65,0.72,0.82,0.51,0.64,0.08,0.12,0.24,0.55,0.8,0.6,0.61,0.65,0.72,0.65,0.47,0.15,0.13,0.42,0.21
ed_white,White  ,220419,0.57,0.74,0.82,0.69,0.82,0.54,0.77,0.72,0.32,0.41,0.89,0.81,0.75,0.55,0.68,0.84,0.8,0.82,0.7,0.81,0.8,0.66,0.74,0.79,0.69,0.64,0.65,0.44,0.86,0.83,0.76,0.63,0.54,0.52,0.47,0.8,0.87,0.65,0.75,0.84,0.67,0.76,0.85,0.64,0.61,0.68,0.33,0.36,0.29,0.42,0.49,0.46,0.42,0.39,0.31,0.29,0.55,0.35,0.43,0.54,0.46,0.48,0.45,0.42,0.42,0.56,0.38,0.88,0.69,0.65,0.82,0.42,0.63,0.09,0.12,0.25,0.55,0.91,0.7,0.69,0.66,0.71,0.63,0.51,0.12,0.11,0.36,0.23
ed_mixed,Mixed ,3877,0.61,0.73,0.81,0.69,0.79,0.56,0.74,0.72,0.33,0.45,0.88,0.78,0.75,0.55,0.68,0.83,0.79,0.83,0.72,0.79,0.78,0.66,0.72,0.79,0.68,0.66,0.64,0.45,0.84,0.81,0.74,0.62,0.57,0.54,0.51,0.78,0.84,0.66,0.71,0.83,0.68,0.75,0.86,0.66,0.61,0.68,0.34,0.36,0.3,0.47,0.56,0.5,0.44,0.45,0.36,0.34,0.58,0.37,0.45,0.62,0.55,0.5,0.51,0.49,0.47,0.57,0.39,0.87,0.66,0.69,0.81,0.48,0.64,0.09,0.15,0.29,0.47,0.84,0.6,0.62,0.64,0.7,0.63,0.48,0.15,0.14,0.42,0.18
ed_asian,Asian,12448,0.66,0.75,0.84,0.71,0.81,0.59,0.77,0.77,0.32,0.49,0.89,0.8,0.77,0.6,0.66,0.85,0.82,0.86,0.74,0.76,0.77,0.7,0.72,0.78,0.71,0.72,0.65,0.53,0.84,0.82,0.76,0.66,0.6,0.56,0.54,0.78,0.85,0.7,0.75,0.87,0.75,0.81,0.88,0.73,0.66,0.71,0.33,0.33,0.29,0.53,0.58,0.52,0.49,0.48,0.45,0.41,0.61,0.43,0.44,0.7,0.63,0.59,0.59,0.57,0.5,0.56,0.44,0.89,0.66,0.74,0.83,0.5,0.64,0.08,0.12,0.23,0.57,0.81,0.62,0.62,0.65,0.71,0.64,0.46,0.15,0.12,0.42,0.2
ed_black,Black  ,6732,0.66,0.73,0.85,0.72,0.83,0.6,0.75,0.78,0.31,0.5,0.9,0.77,0.78,0.56,0.64,0.85,0.83,0.88,0.75,0.75,0.77,0.72,0.72,0.81,0.73,0.74,0.66,0.53,0.86,0.85,0.78,0.66,0.62,0.57,0.57,0.76,0.84,0.7,0.71,0.88,0.77,0.83,0.87,0.74,0.67,0.71,0.32,0.31,0.29,0.55,0.61,0.54,0.54,0.49,0.45,0.4,0.65,0.4,0.4,0.7,0.61,0.56,0.59,0.58,0.52,0.58,0.45,0.87,0.62,0.7,0.82,0.52,0.65,0.08,0.11,0.21,0.59,0.8,0.6,0.6,0.66,0.75,0.69,0.49,0.15,0.12,0.44,0.25
ed_oth,Other ethnic group ,2049,0.64,0.73,0.81,0.7,0.77,0.54,0.76,0.75,0.29,0.5,0.86,0.77,0.75,0.57,0.68,0.82,0.78,0.83,0.72,0.77,0.77,0.68,0.73,0.78,0.68,0.7,0.64,0.49,0.81,0.79,0.72,0.61,0.57,0.47,0.53,0.75,0.83,0.69,0.76,0.85,0.71,0.79,0.87,0.68,0.66,0.7,0.3,0.31,0.26,0.52,0.6,0.57,0.49,0.5,0.43,0.39,0.61,0.42,0.44,0.68,0.6,0.55,0.56,0.54,0.52,0.56,0.41,0.87,0.64,0.74,0.81,0.55,0.64,0.08,0.14,0.3,0.47,0.73,0.52,0.59,0.63,0.7,0.63,0.46,0.16,0.14,0.37,0.18
ei_wbritish,White- British  ,210799,0.57,0.74,0.82,0.69,0.82,0.54,0.77,0.72,0.33,0.41,0.89,0.81,0.75,0.55,0.68,0.84,0.8,0.83,0.7,0.81,0.8,0.66,0.74,0.79,0.69,0.64,0.65,0.44,0.87,0.84,0.76,0.64,0.54,0.53,0.47,0.8,0.87,0.65,0.75,0.85,0.67,0.76,0.85,0.64,0.61,0.68,0.33,0.36,0.29,0.42,0.49,0.46,0.43,0.39,0.31,0.29,0.55,0.35,0.43,0.54,0.46,0.48,0.44,0.42,0.42,0.56,0.38,0.88,0.69,0.65,0.82,0.42,0.63,0.09,0.11,0.25,0.55,0.92,0.7,0.69,0.66,0.71,0.63,0.51,0.12,0.1,0.36,0.23
ei_wirish,White - Irish  ,2139,0.57,0.73,0.81,0.69,0.8,0.54,0.75,0.71,0.3,0.41,0.89,0.81,0.75,0.54,0.67,0.83,0.78,0.81,0.71,0.81,0.8,0.66,0.74,0.78,0.68,0.63,0.63,0.43,0.85,0.81,0.74,0.61,0.55,0.52,0.48,0.79,0.86,0.64,0.7,0.83,0.66,0.76,0.84,0.63,0.6,0.66,0.31,0.33,0.27,0.42,0.5,0.44,0.41,0.41,0.32,0.29,0.54,0.35,0.41,0.52,0.47,0.46,0.44,0.43,0.44,0.56,0.39,0.85,0.65,0.65,0.77,0.41,0.64,0.11,0.14,0.25,0.5,0.91,0.69,0.66,0.64,0.71,0.61,0.5,0.15,0.13,0.3,0.18
ei_wgypsy,White - Gypsy/Irish Traveller ,446,0.39,0.52,0.58,0.51,0.64,0.34,0.53,0.53,0.16,0.23,0.66,0.61,0.52,0.34,0.47,0.59,0.57,0.59,0.52,0.64,0.63,0.48,0.54,0.59,0.54,0.47,0.44,0.28,0.71,0.66,0.57,0.43,0.34,0.3,0.27,0.57,0.66,0.39,0.48,0.65,0.46,0.54,0.67,0.44,0.45,0.49,0.16,0.17,0.14,0.22,0.29,0.25,0.21,0.2,0.18,0.17,0.29,0.22,0.24,0.31,0.24,0.26,0.22,0.21,0.2,0.33,0.25,0.67,0.46,0.4,0.7,0.21,0.41,0.27,0.18,0.16,0.38,0.81,0.63,0.4,0.46,0.51,0.46,0.44,0.33,0.27,0.33,0.08
ei_woth,White - any other white background,7035,0.61,0.73,0.8,0.68,0.79,0.52,0.76,0.71,0.29,0.44,0.9,0.79,0.74,0.53,0.69,0.83,0.77,0.81,0.69,0.79,0.78,0.64,0.72,0.79,0.67,0.65,0.64,0.42,0.83,0.8,0.72,0.59,0.55,0.44,0.48,0.78,0.85,0.67,0.73,0.81,0.66,0.74,0.88,0.64,0.6,0.66,0.3,0.32,0.25,0.46,0.55,0.5,0.42,0.45,0.34,0.29,0.57,0.36,0.43,0.64,0.55,0.51,0.5,0.47,0.47,0.57,0.38,0.87,0.66,0.72,0.75,0.46,0.64,0.09,0.15,0.31,0.45,0.85,0.6,0.64,0.67,0.73,0.65,0.5,0.14,0.13,0.4,0.22
ei_mwbc,Mixed - White and Black Caribbean ,781,0.61,0.72,0.8,0.68,0.8,0.58,0.74,0.72,0.35,0.45,0.87,0.77,0.73,0.55,0.68,0.81,0.79,0.81,0.7,0.79,0.76,0.65,0.71,0.8,0.67,0.65,0.64,0.42,0.84,0.81,0.77,0.64,0.57,0.58,0.53,0.77,0.83,0.65,0.71,0.84,0.69,0.73,0.84,0.65,0.61,0.68,0.36,0.37,0.31,0.47,0.56,0.48,0.43,0.42,0.36,0.32,0.6,0.38,0.46,0.62,0.53,0.47,0.5,0.49,0.44,0.54,0.36,0.86,0.68,0.66,0.8,0.45,0.63,0.08,0.14,0.27,0.5,0.84,0.59,0.64,0.62,0.7,0.62,0.47,0.12,0.12,0.38,0.19
ei_mwba,Mixed - White and Black African ,422,0.64,0.73,0.82,0.73,0.81,0.61,0.76,0.77,0.34,0.49,0.86,0.77,0.76,0.55,0.68,0.81,0.8,0.83,0.76,0.76,0.78,0.69,0.75,0.81,0.71,0.71,0.7,0.55,0.85,0.83,0.75,0.67,0.61,0.57,0.57,0.79,0.87,0.69,0.69,0.86,0.73,0.79,0.89,0.71,0.66,0.72,0.34,0.35,0.31,0.5,0.57,0.52,0.48,0.48,0.43,0.42,0.6,0.39,0.5,0.66,0.57,0.54,0.54,0.53,0.52,0.6,0.46,0.9,0.62,0.66,0.83,0.52,0.67,0.09,0.12,0.22,0.56,0.77,0.56,0.61,0.64,0.74,0.64,0.53,0.15,0.12,0.4,0.19
ei_mwas,Mixed - White and Asian  ,1173,0.61,0.76,0.83,0.71,0.81,0.59,0.77,0.74,0.34,0.47,0.9,0.8,0.76,0.59,0.73,0.85,0.79,0.83,0.73,0.81,0.83,0.69,0.76,0.8,0.7,0.68,0.66,0.46,0.85,0.82,0.76,0.63,0.59,0.58,0.54,0.8,0.86,0.69,0.74,0.83,0.68,0.77,0.86,0.68,0.64,0.71,0.34,0.37,0.3,0.48,0.57,0.54,0.46,0.48,0.36,0.35,0.59,0.39,0.47,0.64,0.57,0.51,0.5,0.51,0.49,0.61,0.4,0.88,0.71,0.71,0.81,0.49,0.67,0.07,0.15,0.3,0.48,0.86,0.6,0.64,0.65,0.7,0.61,0.48,0.13,0.11,0.36,0.2
ei_moth,Mixed - any other mixed background  ,1501,0.6,0.71,0.81,0.67,0.77,0.52,0.72,0.7,0.32,0.43,0.87,0.76,0.74,0.51,0.65,0.83,0.77,0.82,0.7,0.77,0.76,0.63,0.7,0.76,0.66,0.64,0.62,0.42,0.82,0.78,0.72,0.59,0.53,0.48,0.47,0.76,0.81,0.62,0.69,0.81,0.65,0.74,0.85,0.63,0.58,0.64,0.32,0.34,0.29,0.46,0.54,0.49,0.43,0.43,0.34,0.32,0.56,0.35,0.42,0.6,0.54,0.51,0.51,0.48,0.46,0.54,0.38,0.85,0.64,0.69,0.8,0.47,0.62,0.12,0.15,0.31,0.42,0.84,0.61,0.59,0.64,0.69,0.65,0.47,0.19,0.17,0.48,0.16
ei_aindian,Asian - Indian  ,6417,0.65,0.75,0.84,0.7,0.8,0.59,0.77,0.77,0.29,0.48,0.89,0.8,0.77,0.59,0.66,0.85,0.82,0.86,0.73,0.76,0.77,0.69,0.72,0.77,0.71,0.71,0.64,0.5,0.84,0.81,0.76,0.67,0.6,0.55,0.53,0.78,0.85,0.7,0.74,0.86,0.75,0.8,0.86,0.73,0.66,0.72,0.3,0.31,0.27,0.51,0.56,0.5,0.48,0.46,0.42,0.39,0.61,0.42,0.42,0.68,0.6,0.57,0.57,0.55,0.48,0.56,0.44,0.89,0.67,0.74,0.82,0.49,0.64,0.08,0.12,0.22,0.58,0.84,0.65,0.63,0.65,0.71,0.65,0.46,0.14,0.12,0.42,0.2
ei_apakistani,Asain - Pakistani ,2550,0.67,0.73,0.84,0.72,0.81,0.59,0.78,0.78,0.35,0.51,0.88,0.8,0.76,0.58,0.64,0.85,0.82,0.86,0.75,0.75,0.78,0.71,0.73,0.78,0.73,0.73,0.66,0.58,0.85,0.82,0.76,0.64,0.58,0.58,0.54,0.78,0.86,0.69,0.77,0.88,0.76,0.83,0.89,0.75,0.67,0.71,0.36,0.35,0.33,0.54,0.59,0.53,0.5,0.49,0.48,0.44,0.63,0.43,0.44,0.73,0.67,0.6,0.63,0.61,0.49,0.55,0.43,0.9,0.64,0.73,0.84,0.52,0.66,0.09,0.11,0.23,0.56,0.78,0.58,0.61,0.65,0.7,0.63,0.49,0.17,0.14,0.45,0.22
ai_abangladeshi,Asian - Bangladeshi  ,1178,0.69,0.75,0.83,0.74,0.82,0.61,0.79,0.79,0.38,0.53,0.89,0.78,0.77,0.61,0.69,0.84,0.8,0.86,0.76,0.78,0.79,0.71,0.76,0.8,0.74,0.77,0.7,0.59,0.86,0.83,0.78,0.65,0.61,0.6,0.56,0.78,0.86,0.73,0.79,0.87,0.77,0.82,0.89,0.76,0.7,0.75,0.4,0.37,0.35,0.58,0.6,0.55,0.51,0.53,0.49,0.48,0.64,0.48,0.48,0.75,0.7,0.61,0.62,0.61,0.51,0.57,0.45,0.91,0.67,0.75,0.85,0.52,0.65,0.07,0.14,0.23,0.56,0.77,0.55,0.62,0.64,0.71,0.63,0.49,0.13,0.1,0.44,0.18
ei_achinese,Asian - Chinese  ,864,0.63,0.75,0.85,0.72,0.8,0.56,0.79,0.77,0.33,0.52,0.87,0.78,0.75,0.62,0.73,0.86,0.83,0.87,0.74,0.77,0.82,0.71,0.75,0.81,0.7,0.74,0.7,0.49,0.83,0.82,0.76,0.63,0.6,0.47,0.54,0.8,0.85,0.73,0.8,0.86,0.71,0.82,0.87,0.69,0.68,0.73,0.34,0.35,0.3,0.54,0.64,0.61,0.52,0.52,0.43,0.4,0.65,0.44,0.46,0.66,0.6,0.5,0.55,0.54,0.55,0.59,0.41,0.89,0.68,0.78,0.82,0.58,0.66,0.06,0.16,0.4,0.38,0.73,0.5,0.64,0.67,0.72,0.66,0.48,0.11,0.11,0.33,0.17
ei_aoth,Asian - any other Asian background ,2303,0.67,0.76,0.84,0.7,0.79,0.59,0.77,0.77,0.32,0.51,0.9,0.82,0.78,0.62,0.68,0.84,0.82,0.86,0.74,0.74,0.76,0.69,0.7,0.78,0.7,0.72,0.65,0.54,0.82,0.8,0.74,0.64,0.62,0.52,0.56,0.76,0.83,0.73,0.75,0.86,0.73,0.82,0.89,0.72,0.65,0.69,0.34,0.34,0.28,0.54,0.61,0.55,0.52,0.51,0.46,0.4,0.61,0.43,0.45,0.73,0.63,0.62,0.61,0.59,0.54,0.57,0.46,0.88,0.64,0.76,0.85,0.54,0.61,0.07,0.12,0.24,0.57,0.77,0.6,0.6,0.66,0.7,0.64,0.42,0.15,0.13,0.39,0.19
ei_bafrican,Black - African ,3792,0.71,0.75,0.88,0.74,0.85,0.62,0.78,0.82,0.32,0.56,0.93,0.78,0.81,0.58,0.64,0.88,0.86,0.91,0.78,0.75,0.78,0.74,0.73,0.82,0.76,0.78,0.68,0.58,0.88,0.87,0.79,0.66,0.65,0.58,0.61,0.78,0.85,0.74,0.76,0.9,0.82,0.87,0.9,0.79,0.71,0.74,0.34,0.32,0.31,0.63,0.67,0.61,0.61,0.57,0.53,0.46,0.7,0.43,0.42,0.79,0.7,0.65,0.66,0.65,0.57,0.61,0.48,0.88,0.61,0.75,0.84,0.59,0.68,0.08,0.11,0.2,0.61,0.76,0.59,0.61,0.66,0.75,0.69,0.46,0.14,0.12,0.45,0.21
ei_bcarib,Black - Caribbean ,2397,0.6,0.72,0.81,0.7,0.81,0.57,0.72,0.74,0.28,0.42,0.87,0.77,0.73,0.55,0.66,0.82,0.78,0.84,0.71,0.76,0.78,0.69,0.71,0.8,0.7,0.69,0.63,0.47,0.84,0.83,0.77,0.66,0.58,0.55,0.5,0.76,0.83,0.65,0.66,0.86,0.71,0.79,0.83,0.68,0.61,0.67,0.29,0.3,0.26,0.45,0.54,0.44,0.45,0.39,0.35,0.3,0.59,0.36,0.37,0.57,0.49,0.46,0.49,0.47,0.44,0.55,0.4,0.88,0.64,0.63,0.81,0.43,0.63,0.08,0.13,0.23,0.57,0.86,0.62,0.59,0.66,0.76,0.68,0.54,0.14,0.12,0.42,0.3
ei_both,Black - any other Black background ,543,0.61,0.68,0.82,0.67,0.78,0.58,0.69,0.73,0.3,0.44,0.85,0.74,0.71,0.5,0.58,0.83,0.8,0.83,0.68,0.74,0.73,0.66,0.68,0.76,0.65,0.67,0.61,0.48,0.82,0.79,0.73,0.64,0.59,0.55,0.54,0.71,0.78,0.61,0.64,0.83,0.7,0.77,0.84,0.66,0.61,0.68,0.31,0.32,0.28,0.47,0.54,0.45,0.46,0.42,0.36,0.36,0.58,0.39,0.41,0.62,0.53,0.48,0.52,0.52,0.45,0.52,0.4,0.83,0.61,0.62,0.76,0.43,0.61,0.1,0.12,0.21,0.57,0.83,0.63,0.57,0.68,0.76,0.69,0.51,0.2,0.15,0.43,0.22
