id,description,Employee engagement index 2,My work ,Organisational objectives and purpose ,My manager ,My team ,Learning and development ,Inclusion and fair treatment ,Resources and workload ,Pay and benefits ,Leadership and managing change ,B01. I am interested in my work ,B02. I am sufficiently challenged by my work ,B03. My work gives me a sense of personal accomplishment ,B04. I feel involved in the decisions that affect my work ,B05. I have a choice in deciding how I do my work,B06. I have a clear understanding of [my organisation's] purpose 3,B07. I have a clear understanding of [my organisation's] objectives ,B08. I understand how my work contributes to [my organisation's] objectives ,B09. My manager motivates me to be more effective in my job ,B10. My manager is considerate of my life outside work ,B11. My manager is open to my ideas ,B12. My manager helps me to understand how I contribute to [my organisation's] objectives ,"B13. Overall, I have confidence in the decisions made by my manager ",B14. My manager recognises when I have done my job well ,B15. I receive regular feedback on my performance ,B16. The feedback I receive helps me to improve my performance ,B17. I think that my performance is evaluated fairly ,B18. Poor performance is dealt with effectively in my team ,B19. The people in my team can be relied upon to help when things get difficult in my job ,B20. The people in my team work together to find ways to improve the service we provide ,B21. The people in my team are encouraged to come up with new and better ways of doing things ,B22. I am able to access the right learning and development opportunities when I need to ,B23. Learning and development activities I have completed in the past 12 months have helped to improve my performance ,B24. There are opportunities for me to develop my career in [my organisation] ,B25. Learning and development activities I have completed while working for [my organisation] are helping me to develop my career ,B26. I am treated fairly at work ,B27. I am treated with respect by the people I work with ,B28. I feel valued for the work I do ,"B29. I think that [my organisation] respects individual differences (e.g. cultures, working styles, backgrounds, ideas, etc)  ","B30. In my job, I am clear what is expected of me ",B31. I get the information I need to do my job well ,B32. I have clear work objectives ,B33. I have the skills I need to do my job effectively ,B34. I have the tools I need to do my job effectively,B35. I have an acceptable workload,B36. I achieve a good balance between my work life and my private life,B37. I feel that my pay adequately reflects my performance ,B38. I am satisfied with the total benefits package ,B39. Compared to people doing a similar job in other organisations I feel my pay is reasonable ,B40. I feel that [my organisation] as a whole is managed well ,B41. [Senior managers] in [my organisation] are sufficiently visible ,B42. I believe the actions of [senior managers] are consistent with [my organisation's] values ,B43. I believe that [the board has] a clear vision for the future of [my organisation] ,"B44. Overall, I have confidence in the decisions made by [my organisation's senior managers] ",B45. I feel that change is managed well in [my organisation] ,B46. When changes are made in [my organisation] they are usually for the better ,B47. [My organisation] keeps me informed about matters that affect me ,B48. I have the opportunity to contribute my views before decisions are made that affect me ,B49. I think it is safe to challenge the way things are done in [my organisation] ,B50. I am proud when I tell others I am part of [my organisation] ,B51. I would recommend [my organisation] as a great place to work ,B52. I feel a strong personal attachment to [my organisation] ,B53. [My organisation] inspires me to do the best in my job ,B54. [My organisation] motivates me to help it achieve its objectives,B55. I believe that [senior managers] in [my organisation] will take action on the results from this survey ,B56. I believe that managers where I work will take action on the results from this survey ,"B57. Where I work, I think effective action has been taken on the results of the last survey",B58. I am trusted to carry out my job effectively ,"B59. I believe I would be supported if I try a new idea, even if it may not work ","B60. My performance is evaluated based on whether I get things done, rather than solely follow process ","B61. When I talk about [my organisation] I say ""we"" rather than ""they” ",B62. I have some really good friendships at work ,B63 My manager inspires my team to do our best,B64 [Senior managers] inspire people across [my organisation] to do their best,B65 My manager leads our team with confidence,B66 [Senior managers] lead [my organisation] with confidence,B67 My manager empowers me to do my job effectively,B68 [My organisation's senior managers] empower teams to deliver,B69 [Senior managers] in [my organisation] actively role model the behaviours set out in the Civil Service Leadership Statement ,B70 My manager actively role models the behaviours set out in the Civil Service Leadership Statement,I want to leave [my organisation] as soon as possible ,I want to leave [my organisation] within the next 12 months ,I want to stay working for [my organisation] for at least the next year ,I want to stay working for [my organisation] for at least the next three years ,D01. Are you aware of the Civil Service Code? ,D02. Are you aware of how to raise a concern under the Civil Service Code? ,D03. Are you confident that if you raise a concern under the Civil Service Code in [your organisation] it would be investigated properly? ,"W01. Overall, how satisfied are you with your life nowadays? (% 7-10) 
(0=not at all satisfied, 10=completely satisfied) ","W02. Overall, to what extent do you think the things you do in your life are worthwhile? (% 7-10) 
(0=not at all worthwhile, 10=completely worthwhile) ","W03. Overall, how happy did you feel yesterday? (% 7-10) 
(0=not at all happy, 10=completely happy) ","W04. Overall, how anxious did you feel yesterday? (% 0-3) 
(0=not at all anxious, 10=completely anxious) ",E01. During the past 12 months have you personally experienced discrimination at work? ,E03. During the past 12 months have you personally experienced bullying or harassment at work? 
od_sp_health,"Specialist - Health  (n=2,266)",0.59,0.78,0.8,0.66,0.79,0.58,0.76,0.74,0.44,0.34,0.94,0.85,0.83,0.58,0.69,0.81,0.77,0.82,0.67,0.75,0.78,0.62,0.71,0.73,0.62,0.63,0.65,0.44,0.81,0.8,0.76,0.63,0.66,0.48,0.56,0.8,0.84,0.68,0.72,0.86,0.73,0.8,0.9,0.7,0.57,0.6,0.46,0.44,0.42,0.37,0.38,0.41,0.34,0.34,0.26,0.22,0.47,0.29,0.33,0.63,0.47,0.49,0.44,0.41,0.32,0.44,0.24,0.91,0.69,0.65,0.54,0.79,0.66,0.36,0.69,0.43,0.69,0.35,0.32,0.55,0.07,0.11,0.28,0.53,0.8,0.54,0.59,0.67,0.75,0.65,0.55,0.12,0.12
od_sp_legal,"Specialist - Legal  (n=6,520)",0.55,0.74,0.81,0.65,0.77,0.49,0.72,0.69,0.27,0.37,0.93,0.87,0.81,0.5,0.62,0.84,0.79,0.81,0.66,0.78,0.76,0.61,0.71,0.75,0.63,0.6,0.61,0.35,0.85,0.79,0.67,0.62,0.56,0.38,0.41,0.75,0.84,0.6,0.69,0.85,0.64,0.77,0.89,0.59,0.51,0.56,0.27,0.3,0.25,0.38,0.49,0.45,0.37,0.36,0.26,0.21,0.49,0.32,0.34,0.53,0.39,0.49,0.39,0.36,0.42,0.53,0.35,0.85,0.59,0.55,0.63,0.79,0.64,0.36,0.69,0.44,0.64,0.35,0.34,0.56,0.11,0.13,0.28,0.48,0.93,0.68,0.65,0.62,0.71,0.6,0.44,0.12,0.12
od_sp_opres,Specialist - Operational research  (n=990),0.55,0.77,0.78,0.66,0.83,0.56,0.79,0.67,0.28,0.4,0.89,0.81,0.76,0.61,0.81,0.82,0.74,0.77,0.65,0.85,0.84,0.57,0.74,0.77,0.62,0.57,0.6,0.34,0.87,0.83,0.79,0.59,0.56,0.55,0.53,0.83,0.88,0.69,0.77,0.77,0.61,0.69,0.82,0.51,0.6,0.7,0.29,0.35,0.21,0.35,0.52,0.45,0.37,0.36,0.25,0.23,0.62,0.39,0.5,0.53,0.49,0.42,0.37,0.34,0.47,0.61,0.3,0.9,0.77,0.65,0.69,0.72,0.63,0.33,0.72,0.48,0.74,0.37,0.33,0.59,0.08,0.18,0.4,0.33,0.95,0.57,0.71,0.61,0.65,0.58,0.48,0.11,0.08
od_sp_science,"Specialist - Scientist  (n=3,649)",0.53,0.77,0.71,0.61,0.76,0.48,0.72,0.69,0.2,0.33,0.92,0.82,0.78,0.56,0.77,0.75,0.67,0.71,0.6,0.81,0.79,0.51,0.68,0.72,0.58,0.54,0.58,0.32,0.8,0.77,0.7,0.6,0.5,0.38,0.44,0.75,0.83,0.58,0.72,0.79,0.66,0.71,0.87,0.64,0.54,0.64,0.21,0.25,0.15,0.33,0.4,0.38,0.33,0.3,0.2,0.16,0.5,0.29,0.37,0.55,0.4,0.4,0.35,0.3,0.36,0.49,0.25,0.88,0.69,0.6,0.6,0.76,0.6,0.28,0.67,0.41,0.66,0.28,0.28,0.51,0.1,0.16,0.34,0.4,0.87,0.54,0.63,0.6,0.67,0.57,0.49,0.12,0.12
od_sp_socres,Specialist - Social research  (n=812),0.57,0.78,0.8,0.69,0.82,0.57,0.79,0.72,0.42,0.39,0.92,0.83,0.8,0.57,0.79,0.83,0.77,0.81,0.71,0.85,0.84,0.61,0.76,0.8,0.65,0.63,0.63,0.37,0.87,0.82,0.78,0.65,0.58,0.53,0.52,0.83,0.89,0.69,0.75,0.81,0.71,0.75,0.86,0.64,0.57,0.69,0.43,0.44,0.38,0.44,0.5,0.41,0.36,0.38,0.25,0.22,0.57,0.34,0.4,0.55,0.53,0.38,0.42,0.39,0.48,0.61,0.34,0.9,0.71,0.65,0.6,0.67,0.68,0.35,0.75,0.52,0.73,0.37,0.34,0.59,0.08,0.15,0.42,0.36,0.92,0.53,0.69,0.67,0.75,0.65,0.48,0.1,0.08
od_sp_stats,"Specialist - Statistics  (n=1,968)",0.57,0.79,0.79,0.71,0.85,0.58,0.82,0.73,0.36,0.44,0.9,0.82,0.78,0.63,0.82,0.83,0.75,0.79,0.73,0.87,0.87,0.62,0.79,0.84,0.67,0.65,0.67,0.41,0.87,0.85,0.84,0.65,0.58,0.55,0.54,0.84,0.9,0.73,0.79,0.83,0.72,0.76,0.88,0.66,0.59,0.68,0.38,0.41,0.29,0.47,0.58,0.5,0.41,0.44,0.3,0.28,0.59,0.39,0.47,0.53,0.52,0.4,0.42,0.39,0.49,0.64,0.37,0.91,0.79,0.69,0.62,0.72,0.73,0.41,0.78,0.53,0.77,0.43,0.39,0.61,0.07,0.16,0.39,0.38,0.91,0.6,0.71,0.65,0.66,0.61,0.5,0.08,0.07
od_sp_oth,"Specialist - Other  (n=1,529)",0.56,0.76,0.75,0.68,0.81,0.49,0.76,0.72,0.29,0.4,0.9,0.81,0.77,0.56,0.77,0.78,0.71,0.76,0.69,0.83,0.81,0.6,0.74,0.79,0.64,0.62,0.65,0.39,0.85,0.82,0.75,0.59,0.5,0.41,0.43,0.79,0.86,0.64,0.75,0.81,0.68,0.75,0.85,0.67,0.6,0.68,0.31,0.33,0.24,0.42,0.49,0.46,0.42,0.39,0.27,0.25,0.53,0.34,0.42,0.55,0.45,0.43,0.41,0.38,0.4,0.52,0.29,0.92,0.7,0.66,0.62,0.73,0.68,0.36,0.75,0.48,0.73,0.37,0.35,0.54,0.09,0.13,0.34,0.44,0.87,0.58,0.65,0.65,0.69,0.6,0.48,0.11,0.08
od_oth,"Other  (n=14,773)",0.52,0.7,0.73,0.6,0.74,0.43,0.68,0.65,0.25,0.29,0.88,0.78,0.72,0.48,0.63,0.75,0.7,0.73,0.6,0.72,0.73,0.55,0.64,0.71,0.58,0.53,0.54,0.35,0.8,0.76,0.67,0.51,0.44,0.37,0.38,0.71,0.8,0.55,0.64,0.79,0.59,0.68,0.83,0.57,0.53,0.57,0.26,0.26,0.22,0.3,0.37,0.35,0.3,0.28,0.2,0.17,0.42,0.24,0.3,0.49,0.34,0.43,0.34,0.31,0.28,0.41,0.23,0.85,0.61,0.55,0.53,0.76,0.59,0.29,0.63,0.36,0.63,0.3,0.27,0.48,0.12,0.13,0.24,0.51,0.83,0.62,0.53,0.6,0.67,0.59,0.51,0.16,0.14
d1_not,"Not on a development scheme (n=261,348)",0.54,0.71,0.8,0.66,0.8,0.5,0.73,0.7,0.27,0.37,0.87,0.79,0.73,0.51,0.64,0.82,0.77,0.8,0.67,0.78,0.78,0.63,0.7,0.77,0.67,0.62,0.61,0.42,0.85,0.81,0.74,0.61,0.51,0.45,0.42,0.76,0.85,0.6,0.7,0.83,0.65,0.75,0.84,0.62,0.58,0.65,0.27,0.31,0.24,0.38,0.45,0.41,0.39,0.34,0.28,0.25,0.51,0.31,0.38,0.5,0.4,0.45,0.4,0.38,0.38,0.52,0.35,0.86,0.65,0.6,0.6,0.8,0.67,0.35,0.7,0.43,0.69,0.37,0.34,0.57,0.11,0.13,0.24,0.53,0.89,0.67,0.63,0.63,0.69,0.61,0.5,0.13,0.12
d1_fs,"Civil Service Fast Stream schemes (n=1,838)",0.66,0.8,0.83,0.74,0.84,0.71,0.86,0.74,0.38,0.55,0.93,0.84,0.8,0.64,0.8,0.88,0.8,0.83,0.79,0.87,0.88,0.69,0.84,0.85,0.69,0.71,0.72,0.36,0.88,0.85,0.78,0.74,0.68,0.74,0.68,0.9,0.93,0.78,0.84,0.8,0.71,0.72,0.84,0.71,0.68,0.73,0.39,0.42,0.33,0.63,0.7,0.66,0.47,0.62,0.41,0.4,0.66,0.43,0.55,0.73,0.72,0.49,0.59,0.57,0.62,0.7,0.36,0.91,0.8,0.71,0.78,0.7,0.79,0.59,0.82,0.72,0.81,0.6,0.56,0.7,0.06,0.23,0.46,0.24,0.93,0.48,0.77,0.72,0.74,0.66,0.46,0.07,0.06
d1_oth,"Other development scheme (n=7,696)",0.64,0.78,0.87,0.74,0.84,0.78,0.82,0.74,0.36,0.5,0.93,0.84,0.81,0.6,0.75,0.9,0.85,0.86,0.76,0.84,0.84,0.71,0.79,0.82,0.73,0.72,0.7,0.47,0.88,0.86,0.79,0.81,0.8,0.74,0.78,0.86,0.9,0.72,0.8,0.84,0.71,0.78,0.85,0.68,0.63,0.69,0.36,0.41,0.31,0.52,0.6,0.55,0.49,0.5,0.38,0.39,0.63,0.42,0.51,0.67,0.6,0.55,0.57,0.55,0.51,0.64,0.4,0.9,0.75,0.67,0.74,0.81,0.75,0.49,0.78,0.59,0.78,0.5,0.47,0.68,0.05,0.11,0.29,0.56,0.91,0.63,0.71,0.69,0.74,0.65,0.51,0.11,0.1
sx_male,"Male  (n=113,801)",0.54,0.72,0.78,0.66,0.8,0.5,0.74,0.69,0.25,0.37,0.87,0.79,0.73,0.54,0.66,0.8,0.75,0.79,0.67,0.78,0.79,0.62,0.72,0.77,0.65,0.61,0.61,0.43,0.85,0.81,0.73,0.6,0.5,0.46,0.44,0.77,0.86,0.61,0.71,0.82,0.65,0.73,0.84,0.6,0.58,0.64,0.25,0.28,0.21,0.37,0.45,0.42,0.38,0.35,0.27,0.25,0.51,0.33,0.4,0.51,0.41,0.46,0.39,0.37,0.37,0.5,0.32,0.86,0.66,0.59,0.62,0.76,0.66,0.34,0.7,0.42,0.71,0.37,0.33,0.56,0.11,0.14,0.26,0.5,0.89,0.67,0.63,0.61,0.67,0.59,0.5,0.12,0.1
sx_female,"Female  (n=129,184)",0.58,0.74,0.84,0.71,0.83,0.55,0.77,0.75,0.32,0.42,0.9,0.81,0.77,0.54,0.67,0.86,0.83,0.85,0.72,0.81,0.8,0.69,0.73,0.8,0.72,0.68,0.66,0.45,0.87,0.84,0.79,0.67,0.57,0.51,0.47,0.81,0.87,0.66,0.76,0.87,0.69,0.8,0.86,0.68,0.62,0.7,0.31,0.37,0.29,0.45,0.51,0.46,0.45,0.4,0.34,0.3,0.55,0.34,0.41,0.55,0.47,0.49,0.47,0.45,0.44,0.58,0.42,0.89,0.69,0.65,0.64,0.85,0.72,0.42,0.74,0.5,0.72,0.43,0.4,0.63,0.08,0.11,0.23,0.58,0.89,0.67,0.67,0.68,0.74,0.65,0.5,0.12,0.11
a_1634,"Aged 16-34  (n=53,159)",0.6,0.7,0.81,0.71,0.81,0.59,0.79,0.74,0.34,0.45,0.87,0.75,0.71,0.53,0.66,0.84,0.78,0.81,0.73,0.82,0.82,0.66,0.76,0.81,0.69,0.69,0.68,0.44,0.86,0.82,0.75,0.66,0.59,0.58,0.55,0.83,0.88,0.65,0.79,0.85,0.69,0.76,0.87,0.68,0.65,0.71,0.33,0.38,0.3,0.48,0.56,0.51,0.42,0.45,0.35,0.34,0.56,0.35,0.46,0.63,0.57,0.45,0.49,0.47,0.43,0.55,0.33,0.9,0.71,0.63,0.65,0.82,0.72,0.44,0.76,0.54,0.73,0.45,0.42,0.62,0.08,0.15,0.32,0.44,0.83,0.53,0.66,0.66,0.69,0.61,0.5,0.11,0.09
a_3544,"Aged 35-44  (n=59,787)",0.57,0.74,0.82,0.7,0.82,0.55,0.76,0.72,0.3,0.42,0.89,0.81,0.75,0.57,0.69,0.84,0.79,0.82,0.71,0.82,0.82,0.67,0.74,0.8,0.7,0.66,0.65,0.45,0.86,0.83,0.77,0.63,0.55,0.51,0.49,0.8,0.86,0.65,0.75,0.84,0.67,0.76,0.85,0.64,0.59,0.67,0.3,0.34,0.26,0.43,0.51,0.46,0.42,0.39,0.32,0.29,0.55,0.36,0.43,0.55,0.46,0.5,0.44,0.42,0.43,0.56,0.39,0.88,0.7,0.64,0.65,0.81,0.7,0.4,0.73,0.49,0.72,0.42,0.38,0.61,0.08,0.12,0.25,0.54,0.89,0.66,0.67,0.64,0.71,0.62,0.49,0.13,0.11
a_4554,"Aged 45-54  (n=79,789)",0.55,0.74,0.82,0.68,0.82,0.52,0.75,0.71,0.28,0.39,0.89,0.83,0.77,0.56,0.67,0.84,0.8,0.83,0.69,0.78,0.79,0.66,0.72,0.78,0.69,0.63,0.62,0.45,0.86,0.83,0.76,0.63,0.53,0.47,0.44,0.78,0.86,0.63,0.72,0.85,0.66,0.77,0.84,0.63,0.58,0.65,0.28,0.31,0.24,0.39,0.46,0.42,0.42,0.36,0.3,0.26,0.53,0.34,0.4,0.49,0.4,0.49,0.42,0.4,0.41,0.55,0.4,0.87,0.67,0.62,0.63,0.81,0.68,0.37,0.72,0.44,0.72,0.39,0.35,0.6,0.1,0.1,0.18,0.63,0.92,0.72,0.66,0.63,0.71,0.62,0.5,0.12,0.11
a_55p,"Aged 55+  (n=42,526)",0.53,0.73,0.8,0.67,0.81,0.47,0.74,0.73,0.25,0.35,0.89,0.83,0.77,0.51,0.63,0.82,0.78,0.81,0.66,0.76,0.76,0.64,0.69,0.78,0.69,0.6,0.61,0.44,0.86,0.83,0.75,0.64,0.48,0.4,0.36,0.78,0.87,0.63,0.69,0.86,0.67,0.78,0.85,0.64,0.61,0.68,0.24,0.28,0.22,0.35,0.4,0.38,0.39,0.31,0.27,0.22,0.51,0.3,0.36,0.46,0.36,0.46,0.39,0.37,0.37,0.52,0.37,0.87,0.63,0.6,0.6,0.79,0.67,0.33,0.7,0.39,0.7,0.35,0.32,0.59,0.11,0.12,0.23,0.54,0.92,0.75,0.63,0.67,0.74,0.66,0.54,0.11,0.1
eh_white,"White  (n=222,070)",0.55,0.73,0.81,0.68,0.82,0.52,0.75,0.72,0.29,0.39,0.88,0.81,0.74,0.53,0.66,0.83,0.79,0.81,0.69,0.8,0.8,0.65,0.72,0.78,0.69,0.63,0.63,0.43,0.86,0.83,0.76,0.63,0.53,0.48,0.45,0.79,0.87,0.63,0.73,0.84,0.66,0.76,0.85,0.63,0.59,0.67,0.28,0.33,0.25,0.4,0.47,0.43,0.41,0.36,0.29,0.26,0.53,0.33,0.4,0.51,0.42,0.46,0.42,0.4,0.4,0.54,0.36,0.88,0.68,0.62,0.62,0.81,0.68,0.37,0.72,0.45,0.71,0.38,0.36,0.59,0.09,0.12,0.24,0.54,0.9,0.68,0.66,0.65,0.71,0.62,0.51,0.12,0.11
eh_bame,"BME  (n=24,001)",0.63,0.73,0.83,0.69,0.8,0.56,0.75,0.76,0.27,0.46,0.89,0.78,0.76,0.56,0.65,0.83,0.8,0.84,0.72,0.74,0.76,0.68,0.7,0.78,0.7,0.7,0.64,0.5,0.83,0.81,0.75,0.64,0.59,0.51,0.52,0.76,0.84,0.67,0.72,0.86,0.73,0.8,0.86,0.71,0.64,0.7,0.28,0.29,0.25,0.5,0.56,0.5,0.48,0.45,0.41,0.36,0.59,0.38,0.4,0.66,0.57,0.54,0.55,0.53,0.47,0.54,0.41,0.88,0.63,0.63,0.69,0.81,0.72,0.5,0.73,0.55,0.72,0.5,0.44,0.61,0.09,0.13,0.24,0.54,0.79,0.58,0.58,0.62,0.7,0.62,0.46,0.15,0.13
ed_white,"White  (n=222,070)",0.55,0.73,0.81,0.68,0.82,0.52,0.75,0.72,0.29,0.39,0.88,0.81,0.74,0.53,0.66,0.83,0.79,0.81,0.69,0.8,0.8,0.65,0.72,0.78,0.69,0.63,0.63,0.43,0.86,0.83,0.76,0.63,0.53,0.48,0.45,0.79,0.87,0.63,0.73,0.84,0.66,0.76,0.85,0.63,0.59,0.67,0.28,0.33,0.25,0.4,0.47,0.43,0.41,0.36,0.29,0.26,0.53,0.33,0.4,0.51,0.42,0.46,0.42,0.4,0.4,0.54,0.36,0.88,0.68,0.62,0.62,0.81,0.68,0.37,0.72,0.45,0.71,0.38,0.36,0.59,0.09,0.12,0.24,0.54,0.9,0.68,0.66,0.65,0.71,0.62,0.51,0.12,0.11
ed_mixed,"Mixed  (n=3,596)",0.6,0.73,0.81,0.69,0.79,0.55,0.75,0.73,0.31,0.44,0.89,0.78,0.75,0.55,0.69,0.83,0.78,0.82,0.71,0.79,0.8,0.67,0.74,0.79,0.67,0.67,0.64,0.45,0.84,0.8,0.74,0.62,0.57,0.5,0.51,0.78,0.84,0.66,0.7,0.83,0.69,0.76,0.86,0.66,0.61,0.67,0.32,0.33,0.28,0.47,0.56,0.49,0.44,0.43,0.35,0.31,0.56,0.37,0.44,0.62,0.52,0.51,0.5,0.47,0.45,0.56,0.38,0.88,0.67,0.64,0.68,0.78,0.71,0.45,0.74,0.53,0.72,0.46,0.41,0.62,0.09,0.15,0.28,0.48,0.83,0.59,0.61,0.64,0.71,0.62,0.47,0.15,0.13
ed_asian,"Asian  (n=11,692)",0.64,0.74,0.83,0.7,0.8,0.57,0.76,0.77,0.27,0.46,0.89,0.8,0.77,0.58,0.65,0.84,0.81,0.85,0.72,0.74,0.76,0.68,0.7,0.78,0.7,0.71,0.64,0.51,0.83,0.81,0.75,0.65,0.59,0.51,0.52,0.77,0.84,0.68,0.74,0.87,0.74,0.81,0.87,0.72,0.65,0.71,0.28,0.29,0.24,0.5,0.55,0.49,0.47,0.44,0.42,0.38,0.58,0.39,0.4,0.68,0.59,0.56,0.57,0.54,0.46,0.53,0.41,0.89,0.64,0.65,0.72,0.83,0.72,0.5,0.73,0.53,0.71,0.5,0.45,0.61,0.08,0.13,0.23,0.57,0.79,0.59,0.59,0.62,0.69,0.62,0.44,0.14,0.12
ed_black,"Black  (n=6,534)",0.63,0.72,0.84,0.69,0.81,0.57,0.73,0.77,0.26,0.47,0.9,0.76,0.76,0.53,0.62,0.84,0.81,0.86,0.72,0.73,0.75,0.69,0.69,0.79,0.72,0.71,0.63,0.51,0.84,0.83,0.76,0.63,0.6,0.52,0.52,0.74,0.82,0.66,0.68,0.88,0.75,0.81,0.86,0.72,0.64,0.7,0.26,0.27,0.24,0.51,0.57,0.49,0.51,0.44,0.41,0.36,0.62,0.35,0.37,0.65,0.57,0.53,0.55,0.52,0.47,0.55,0.43,0.86,0.6,0.62,0.66,0.8,0.73,0.51,0.74,0.56,0.72,0.52,0.44,0.61,0.09,0.13,0.22,0.57,0.79,0.58,0.56,0.62,0.73,0.64,0.47,0.15,0.13
ed_oth,"Other ethnic group  (n=2,179)",0.62,0.71,0.78,0.69,0.78,0.53,0.74,0.73,0.28,0.49,0.85,0.76,0.72,0.55,0.64,0.79,0.76,0.79,0.72,0.74,0.76,0.67,0.71,0.78,0.69,0.69,0.64,0.48,0.81,0.8,0.73,0.61,0.56,0.46,0.51,0.74,0.82,0.67,0.73,0.84,0.69,0.78,0.84,0.66,0.63,0.68,0.28,0.31,0.24,0.53,0.61,0.56,0.5,0.5,0.42,0.37,0.59,0.4,0.43,0.67,0.58,0.55,0.55,0.53,0.5,0.55,0.41,0.85,0.63,0.62,0.69,0.79,0.69,0.54,0.7,0.59,0.71,0.55,0.48,0.58,0.11,0.13,0.29,0.47,0.72,0.51,0.57,0.62,0.69,0.62,0.46,0.16,0.14
ei_wbritish,"White- British  (n=212,955)",0.55,0.73,0.81,0.68,0.82,0.52,0.75,0.72,0.29,0.39,0.88,0.81,0.75,0.53,0.66,0.83,0.79,0.82,0.69,0.8,0.8,0.65,0.72,0.78,0.69,0.63,0.63,0.43,0.86,0.83,0.76,0.64,0.53,0.49,0.45,0.79,0.87,0.63,0.73,0.84,0.66,0.76,0.85,0.63,0.59,0.67,0.29,0.33,0.25,0.4,0.46,0.43,0.41,0.36,0.29,0.26,0.53,0.33,0.4,0.51,0.42,0.46,0.41,0.39,0.4,0.54,0.36,0.88,0.68,0.62,0.62,0.81,0.69,0.36,0.72,0.45,0.71,0.38,0.35,0.59,0.09,0.12,0.24,0.55,0.91,0.68,0.66,0.65,0.71,0.62,0.51,0.12,0.1
ei_wirish,"White - Irish  (n=2,033)",0.55,0.72,0.81,0.68,0.81,0.52,0.75,0.7,0.29,0.38,0.88,0.8,0.74,0.52,0.66,0.83,0.78,0.82,0.7,0.8,0.79,0.66,0.72,0.79,0.69,0.63,0.62,0.43,0.86,0.81,0.76,0.61,0.54,0.46,0.46,0.79,0.85,0.63,0.71,0.82,0.66,0.76,0.84,0.63,0.58,0.63,0.3,0.31,0.26,0.4,0.48,0.43,0.37,0.37,0.29,0.27,0.52,0.32,0.39,0.52,0.42,0.46,0.42,0.41,0.42,0.54,0.37,0.85,0.66,0.62,0.64,0.78,0.68,0.37,0.72,0.44,0.7,0.38,0.35,0.61,0.11,0.15,0.24,0.49,0.91,0.69,0.65,0.63,0.7,0.61,0.49,0.14,0.13
ei_wgypsy,White - Gypsy/Irish Traveller  (n=462),0.38,0.54,0.57,0.53,0.65,0.36,0.54,0.57,0.17,0.24,0.67,0.62,0.54,0.36,0.49,0.59,0.54,0.59,0.54,0.65,0.61,0.48,0.55,0.62,0.58,0.49,0.47,0.33,0.71,0.68,0.56,0.47,0.39,0.31,0.27,0.56,0.68,0.42,0.5,0.7,0.5,0.58,0.71,0.49,0.46,0.53,0.17,0.18,0.17,0.22,0.32,0.24,0.25,0.21,0.19,0.16,0.34,0.22,0.28,0.31,0.26,0.28,0.22,0.24,0.22,0.37,0.26,0.72,0.49,0.41,0.39,0.69,0.51,0.22,0.56,0.27,0.55,0.23,0.2,0.43,0.29,0.14,0.21,0.36,0.79,0.57,0.4,0.47,0.52,0.46,0.4,0.28,0.25
ei_woth,"White - any other white background  (n=6,620)",0.6,0.72,0.8,0.68,0.78,0.52,0.76,0.72,0.28,0.43,0.89,0.78,0.74,0.52,0.69,0.83,0.78,0.81,0.68,0.79,0.79,0.64,0.71,0.79,0.67,0.64,0.64,0.42,0.83,0.78,0.72,0.6,0.56,0.42,0.48,0.77,0.85,0.67,0.74,0.82,0.67,0.76,0.87,0.65,0.59,0.65,0.28,0.32,0.24,0.46,0.55,0.51,0.41,0.44,0.33,0.28,0.57,0.35,0.41,0.64,0.53,0.49,0.48,0.47,0.46,0.56,0.37,0.88,0.65,0.64,0.69,0.73,0.68,0.44,0.72,0.54,0.72,0.46,0.41,0.59,0.09,0.15,0.31,0.45,0.84,0.59,0.62,0.66,0.73,0.65,0.5,0.14,0.13
ei_mwbc,Mixed - White and Black Caribbean  (n=718),0.6,0.69,0.79,0.69,0.78,0.58,0.74,0.72,0.34,0.45,0.85,0.74,0.71,0.54,0.63,0.8,0.76,0.8,0.7,0.76,0.79,0.65,0.71,0.78,0.69,0.7,0.63,0.47,0.83,0.79,0.73,0.66,0.58,0.54,0.53,0.78,0.84,0.64,0.7,0.83,0.7,0.75,0.84,0.66,0.59,0.67,0.34,0.37,0.32,0.47,0.53,0.48,0.47,0.4,0.37,0.33,0.57,0.37,0.45,0.63,0.5,0.5,0.48,0.46,0.42,0.54,0.37,0.89,0.66,0.62,0.64,0.78,0.71,0.44,0.74,0.52,0.71,0.43,0.42,0.61,0.09,0.14,0.24,0.53,0.82,0.58,0.6,0.61,0.69,0.58,0.47,0.12,0.12
ei_mwba,Mixed - White and Black African  (n=340),0.63,0.72,0.82,0.71,0.85,0.57,0.79,0.77,0.3,0.48,0.89,0.76,0.77,0.52,0.68,0.85,0.79,0.83,0.71,0.76,0.82,0.66,0.75,0.83,0.69,0.69,0.65,0.53,0.9,0.87,0.78,0.62,0.59,0.54,0.53,0.83,0.89,0.7,0.73,0.88,0.78,0.83,0.88,0.68,0.63,0.71,0.3,0.32,0.29,0.53,0.61,0.51,0.42,0.46,0.39,0.35,0.62,0.4,0.47,0.66,0.58,0.54,0.54,0.51,0.48,0.59,0.44,0.88,0.64,0.65,0.71,0.78,0.73,0.49,0.77,0.55,0.75,0.46,0.41,0.62,0.11,0.14,0.22,0.53,0.79,0.58,0.62,0.62,0.73,0.63,0.48,0.15,0.1
